suz_word	npi_word	frequency	sil_match_status
मुरपुकीमी	संसारले	7	not_in_SIL
मेको	उहाँमाथि	7	not_in_SIL
नेल्‍लेमी	हरेक	7	not_in_SIL
छक	चिह्न‍हरू	7	not_in_SIL
थमा	स्वीकार	7	disagree
मसुइक्‍नीनी	गर्दैनौ	7	not_in_SIL
रागीम	संसारमा	7	not_in_SIL
छेङछेङमी	ज्योतिमा	7	not_in_SIL
प्रभु	महाशय	7	not_in_SIL
ख्रीस्‍त	उहाँमा	7	not_in_SIL
गेशो	दिनुभएको	7	not_in_SIL
गेना	जीवनको	7	disagree
लीशो	बाँकी	7	not_in_SIL
समुन्‍द्र	समुद्रमा	7	not_in_SIL
हना	सदैव	7	disagree
गो	तिमीहरू	7	agree
गोपुकी	हामीहरू	7	agree
मरिम्‍शो	पापको	7	not_in_SIL
तुइक्‍नय	जान्दछौँ	7	not_in_SIL
लोव़	बोलेको	7	disagree
सुम	जसले	7	not_in_SIL
आफ	पिताकहाँ	7	disagree
लोव़	बोलिरहेको	7	disagree
गेपुकी	कि	7	disagree
गेप्‍तु	दिनुभयो	7	not_in_SIL
गेपुकी	तिमीहरूलाई	7	agree
किताबमी	पुस्तकमा	7	not_in_SIL
यावेमी	भन्‍नुहुन्छ	7	not_in_SIL
परमप्रभुमी	परमेश्‍वरले	7	not_in_SIL
कली	नियुक्त	7	disagree
चढ़ेब	पूजाहारी	7	not_in_SIL
गेय	निम्ति	7	disagree
प्रोंइचा	स्वतन्‍त्र	7	disagree
हनानीया	हननिया	7	not_in_SIL
ग्रीक	ग्रिक	7	not_in_SIL
यावे	निम्ति	7	not_in_SIL
सुइक्‍ब	मण्डलीको	7	not_in_SIL
तातामी	देखेँ	7	not_in_SIL
थमा	विश्‍वासबाट	7	disagree
आस	उनीहरूलाई	7	agree
रे	पार्नुभयो	7	disagree
सिलास	सिलासलाई	7	not_in_SIL
प्रभुमी	परमेश्‍वरले	7	not_in_SIL
मूर्ति	मूर्तिलाई	7	not_in_SIL
का	भाग	7	disagree
रे	निम्ति	7	disagree
फेस्‍तसमी	फेस्तसले	7	not_in_SIL
लोव़	नसक्‍ने	7	disagree
सैतान	शैतानको	7	not_in_SIL
मेको	हामीलाई	7	not_in_SIL
मेकोपुकीमी	जसले	7	not_in_SIL
रिम्‍शो	भलाइ	7	not_in_SIL
आस	भविष्यको	7	disagree
सोक्‍तीम	आत्माद्वारा	7	not_in_SIL
छेङछेङ	महिमाको	7	disagree
शेंनीकी	गर्छौं	7	not_in_SIL
प्रभु	परमप्रभुमा	7	not_in_SIL
बाक्‍तेक्‍म	हुन्	7	not_in_SIL
बाक्‍बा	छन्	7	not_in_SIL
माल्‍नीनी	गर	7	not_in_SIL
ब्रेक्‍ताक्‍ङ	लेखेको	7	not_in_SIL
नित्‍तीके	सिंहासनको	7	disagree
जन्‍तु	प्राणी	7	not_in_SIL
ग्रोव़	सिङ	7	disagree
पाठामी	थुमाले	7	not_in_SIL
कुप्‍फीमी	निधारमा	7	not_in_SIL
इसहाक	इसहाकका	6	not_in_SIL
दाऊदमी	दाऊद	6	not_in_SIL
कुरशो	गर्भवती	6	not_in_SIL
नेसी	अगमवक्‍ताद्वारा	6	not_in_SIL
यावेमी	परमप्रभुले	6	not_in_SIL
लोव़	भनाइ	6	disagree
कोव़ज	गर्भवती	6	not_in_SIL
गोपुकी	हामीसँग	6	agree
खुप्‍शा	भेला	6	not_in_SIL
आइक्‍च	कम	6	not_in_SIL
लने	जाओ	6	not_in_SIL
कली	गर	6	disagree
फो	देखा	6	disagree
मेको	त्योभन्दा	6	not_in_SIL
लोव़	अगमवक्‍ताहरूद्वारा	6	disagree
रे	कि	6	disagree
बाक्‍तीकेमी	आउनुभयो	6	not_in_SIL
दुम्‍माक्‍त	हेर	6	not_in_SIL
स्‍वर्ग	स्वर्ग	6	not_in_SIL
यिशा	तल	6	not_in_SIL
स्‍वर्ग	स्वर्गदूतहरूलाई	6	not_in_SIL
थुं	परीक्षा	6	disagree
छिङछिङम	अन्धकारमा	6	not_in_SIL
बाक्‍बपुकीमी	मानिसहरूले	6	not_in_SIL
माइश्‍शो	भनिने	6	not_in_SIL
गालील	गालीलका	6	not_in_SIL
जाक्‍मा	उहाँकहाँ	6	not_in_SIL
यो	निम्ति	6	disagree
बत्ती	बत्ती	6	not_in_SIL
जाक्‍ती	आएको	6	not_in_SIL
लोव़	भङ्ग	6	disagree
यावे	स्वर्गको	6	not_in_SIL
इन	तिमीहरूसँग	6	disagree
दाक्‍तीने	गर	6	not_in_SIL
आन	गर्नेहरूका	6	disagree
श्‍येत	तिमीहरू	6	not_in_SIL
गुइमी	हातले	6	not_in_SIL
गुइ	हातले	6	agree
बाक्‍ब	रहनुहुन्छ	6	not_in_SIL
छिङछिङ	अन्धकार	6	disagree
स्‍वर्गम	स्वर्गीय	6	not_in_SIL
सुर्ता	चिन्ता	6	not_in_SIL
दोपा	जुन	6	disagree
देंने	भन्‍न	6	not_in_SIL
पने	निम्ति	6	not_in_SIL
गाक्‍नीम	छन्	6	not_in_SIL
निक्‍शी	थोरै	6	not_in_SIL
फल	रुखले	6	not_in_SIL
लोव़	बोलेका	6	disagree
देंशो	पालन	6	not_in_SIL
यिशा	आयो	6	not_in_SIL
हना	त्यो	6	disagree
खिं	घरलाई	6	agree
पाइब	एक	6	not_in_SIL
कली	जनालाई	6	agree
शेप्‍शा	हुनेछ	6	not_in_SIL
आ	भई	6	disagree
छुल	उठिन्	6	disagree
आफ	बुबालाई	6	disagree
बाक्‍त	भेटे	6	not_in_SIL
बेक्‍मा	मरे	6	not_in_SIL
दुम्‍मे	भएको	6	not_in_SIL
क्‍याम्‍साक्‍व	क्षमा	6	not_in_SIL
तुइश्‍शा	पाउनुभयो	6	not_in_SIL
आन	हृदयमा	6	disagree
तशा	देख्यो	6	not_in_SIL
पोक्‍ब	उठाउनेहरू	6	not_in_SIL
बाक्‍म	हो	6	not_in_SIL
ब्रेत्‍थ	बोलाउन	6	not_in_SIL
जाक्‍शा	उहाँकहाँ	6	not_in_SIL
शुश	प्रायः	6	disagree
हना	तिनी	6	disagree
फेक्‍शो	उहाँको	6	not_in_SIL
साते	पारेको	6	not_in_SIL
वाइ	स्वरले	6	not_in_SIL
येसु	यो	6	not_in_SIL
१२	बाह्रै	6	not_in_SIL
आन	म	6	disagree
वोइश्‍शो	लुकाइएको	6	not_in_SIL
मुर	मानिसका	6	agree
येसु	जब	6	not_in_SIL
पशो	गर्नुभएका	6	not_in_SIL
कोव़थ	हेर्न	6	not_in_SIL
रे	दिनदेखि	6	disagree
नेंनल	सुनोस्	6	not_in_SIL
नु	भएका	6	disagree
मुर	निम्ति	6	disagree
गे	तपाईंको	6	disagree
नाइक्‍चा	विश्राम	6	not_in_SIL
ब्रेम्‍शो	नम्र	6	not_in_SIL
नाइक्‍तीक	शबाथको	6	not_in_SIL
सोव़शो	सुकेको	6	not_in_SIL
सापाइक्‍तीक	निको	6	not_in_SIL
मुर	व्यक्‍तिलाई	6	disagree
मिक्‍च	देख्‍न	6	not_in_SIL
राज्‍य	राज्यलाई	6	not_in_SIL
नोले	आउने	6	disagree
चिन्‍ड	चिन्हहरू	6	not_in_SIL
ङोंइती	पहिलेको	6	disagree
लोव़	बोल्दै	6	disagree
लोक्‍बपुकी	भाइ	6	not_in_SIL
दाक्‍शो	इच्छाअनुसार	6	not_in_SIL
रे	निस्केर	6	disagree
कथा	दृष्‍टान्तहरूमा	6	not_in_SIL
ग्‍याङग्रो	ढुङ्गेनी	6	not_in_SIL
राज्‍य	राज्यका	6	not_in_SIL
परमप्रभु	धर्मी	6	not_in_SIL
जरमेशोमी	पुत्रले	6	not_in_SIL
शेप्‍शा	दाह्रा	6	not_in_SIL
पवानु	भने	6	not_in_SIL
मेकेर	त्यस	6	disagree
नु	माझमा	6	disagree
हेरोद	हेरोदले	6	not_in_SIL
ममामी	भनिन्	6	not_in_SIL
गेयीनी	दिनुहोस्	6	not_in_SIL
डालो	बटुले	6	not_in_SIL
कली	आदेश	6	disagree
आगा	भित्र	6	agree
ग्रांग्रा	अपवित्र	6	disagree
मिक्‍च	अन्धो	6	not_in_SIL
खुइ	चोरी	6	agree
आ	तिनकी	6	disagree
चाक्‍शा	ल्याए	6	not_in_SIL
ङोइश्‍शा	चढ्नुभयो	6	not_in_SIL
डालो	टोकरी	6	not_in_SIL
नाक्‍त	दिनपछि	6	agree
कली	गर्नुहोस्	6	disagree
लशा	जाऊ	6	not_in_SIL
आन	उनीहरूका	6	disagree
अर्को	गैरयहूदी	6	not_in_SIL
मो	त्यसैले	6	agree
देनार	दिनार	6	not_in_SIL
सेउ	बिन्ती	6	not_in_SIL
थुं	निराश	6	disagree
इ	तेरा	6	disagree
मोपतीके	तिमीहरू	6	disagree
परमप्रभु	जे	6	not_in_SIL
कली	आमालाई	6	agree
इ	तिमीसँग	6	disagree
नेल्‍ल	त्यो	6	disagree
गेशो	दिने	6	not_in_SIL
गेचा	दिने	6	not_in_SIL
हुकुम	अधिकार	6	not_in_SIL
पाइनीम	गर्दछन्	6	not_in_SIL
लां	भएर	6	disagree
दे	रहन	6	disagree
राशी	हाँगाहरू	6	agree
होसन्‍ना	होसन्‍ना	6	not_in_SIL
मेकेर	तिनीहरूले	6	disagree
माइ	हुन्	6	not_in_SIL
छक	गर्नुभएका	6	not_in_SIL
प्रार्थना	प्रार्थनामा	6	not_in_SIL
मिम्‍तीने	विचार	6	not_in_SIL
इन	तिमीहरूभन्दा	6	disagree
सेल्‍शा	बनाए	6	not_in_SIL
बाक्‍त	पठाए	6	not_in_SIL
सदमे	मारे	6	not_in_SIL
इन	तिमीहरूबाट	6	disagree
बाक्‍त	डराए	6	not_in_SIL
ठीक	निम्ति	6	not_in_SIL
सिजर	कैसरलाई	6	not_in_SIL
जाक्‍शा	सोधे	6	not_in_SIL
चढ़ेशो	भेटी	6	not_in_SIL
दे	गवाही	6	disagree
ङोंइती	माझमा	6	disagree
खिं	मन्दिरबाट	6	disagree
गेना	कहिले	6	agree
शुश	वृद्धि	6	disagree
मोदेंशो	तिमीहरू	6	disagree
तुराही	तुरहीको	6	not_in_SIL
जाम्‍शा	बितेर	6	not_in_SIL
नाक्‍दो	रातको	6	not_in_SIL
खुइ	चोर	6	agree
मइप्‍थु	जागा	6	not_in_SIL
भेडा	भेडाहरूलाई	6	not_in_SIL
गेना	अनन्‍त	6	disagree
खाल्‍पापुकी	एल्डरहरू	6	not_in_SIL
पियामी	शिरमा	6	not_in_SIL
मारदे	कारण	6	disagree
रिम्‍शो	राम्रो	6	not_in_SIL
तेल	अत्तर	6	disagree
मुल	समय	6	disagree
रिक्‍मेनु	पर्‍यो	6	not_in_SIL
आन	दिनुभयो	6	disagree
गे	म	6	disagree
लेंशा	दोस्रो	6	disagree
लेंशा	तेस्रो	6	disagree
लय	जाऔँ	6	not_in_SIL
खिं	मन्दिरलाई	6	disagree
निक्‍शीमी	उहाँलाई	6	not_in_SIL
पत्रुसमी	उनले	6	not_in_SIL
मतुइक्‍नुङ	चिन्दिनँ	6	not_in_SIL
पिलातस	पिलातसकहाँ	6	not_in_SIL
हुश	रगतको	6	agree
मिनु	तिनीहरूमध्ये	6	disagree
कामी	एक	6	not_in_SIL
कली	देखा	6	disagree
मीश	स्‍त्रीहरूलाई	6	disagree
येसु	त्यहाँ	6	not_in_SIL
नु	साथमा	6	disagree
लाप्‍चो	ढोकामा	6	not_in_SIL
सुनी	सबेरै	6	disagree
ओंथ	वरिपरि	6	disagree
मचाप्‍मे	सकेनन्	6	not_in_SIL
बाक्‍त	पारे	6	not_in_SIL
नेल्‍लेमी	तिनीहरू	6	not_in_SIL
कली	होस्	6	disagree
सुइ	कसैले	6	not_in_SIL
खपीम	जमिनमा	6	not_in_SIL
बाक्‍त	आउनुभयो	6	not_in_SIL
दोरशा	दौडेर	6	not_in_SIL
पुन्‍मे	बिन्ती	6	not_in_SIL
हिंमा	डराए	6	not_in_SIL
मीश	भएकी	6	disagree
बाक्‍को	गर	6	not_in_SIL
लाक्‍मा	भए	6	not_in_SIL
दोपा	कस्तो	6	disagree
रोइ	बिरामीहरूलाई	6	agree
बेक्‍शो	भई	6	not_in_SIL
जेल्‍खानमी	कैदमा	6	not_in_SIL
सोइश्‍शोपुकी	प्रेरितहरू	6	not_in_SIL
